Step,Time,Mean_Male_Trait_1,Mean_Male_Trait_2,Mean_Male_Trait_3,Mean_Female_Trait_1,Mean_Female_Trait_2,Mean_Female_Trait_3,Var_Male_Trait_1,Var_Male_Trait_2,Var_Male_Trait_3,Var_Female_Trait_1,Var_Female_Trait_2,Var_Female_Trait_3,Mean_Female_Pref_1,Mean_Female_Pref_2,Mean_Female_Pref_3,Trait_Pref_Gap_1,Trait_Pref_Gap_2,Trait_Pref_Gap_3,Male_Count,Female_Count,Mean_Male_Energy,Mean_Female_Energy,Avg_Age,Population_Count,Total_Food
52,52.0,0.3656842105263158,0.32321052631578945,0.3152631578947368,0.5297843137254903,0.3936666666666667,0.39915686274509815,0.028360531855955686,0.018430060941828256,0.0343216675900277,0.03969534563629373,0.059954653594771236,0.05447311264898116,0.6395882352941177,0.5825882352941176,0.5618823529411765,0.2739040247678019,0.2593777089783282,0.2466191950464397,19,51,0.5538375650382612,1.0205882352941174,71.87142857142857,70,110
53,53.0,0.3553809523809524,0.3342380952380952,0.30942857142857144,0.5254038461538462,0.4032692307692308,0.3869038461538462,0.022012616780045353,0.020952752834467122,0.03267510204081632,0.03834408690828402,0.0568764275147929,0.05360462536982248,0.6358269230769231,0.5839230769230769,0.5471923076923078,0.2804459706959707,0.24968498168498166,0.2377637362637363,21,52,0.5758179688411784,0.9584615384615384,71.16438356164383,73,114
54,54.0,0.3579090909090909,0.3338181818181818,0.31931818181818183,0.5254038461538462,0.4032692307692308,0.3869038461538462,0.021146264462809917,0.02000405785123967,0.033243762396694215,0.03834408690828402,0.0568764275147929,0.05360462536982248,0.6358269230769231,0.5839230769230769,0.5471923076923078,0.2779178321678322,0.2501048951048951,0.22787412587412592,22,52,0.5487676866959021,0.9828846153846149,71.62162162162163,74,112
55,55.0,0.35995238095238097,0.33709523809523806,0.31866666666666665,0.52,0.39332692307692313,0.3911346153846154,0.022061378684807266,0.02072037188208617,0.03481746031746032,0.03645492307692307,0.05514245081360947,0.05205600110946746,0.632076923076923,0.5756923076923077,0.5435769230769231,0.272124542124542,0.23859706959706967,0.22491025641025642,21,52,0.48400574954060765,1.0244230769230767,71.8082191780822,73,113
56,56.0,0.35014999999999996,0.33829999999999993,0.30485000000000007,0.5113461538461538,0.39430769230769236,0.3770192307692307,0.0211466275,0.021725910000000005,0.032549427500000006,0.035306957100591715,0.054778943786982254,0.04852932655325444,0.623576923076923,0.5704615384615385,0.5384038461538462,0.27342692307692307,0.23216153846153853,0.2335538461538461,20,52,0.4680188760438444,1.0330769230769226,71.68055555555556,72,114
57,57.0,0.34354999999999997,0.32885000000000003,0.3353,0.5144807692307691,0.39117307692307696,0.37325,0.025547747500000006,0.019322427500000003,0.03178221,0.03578709578402366,0.05481806619822485,0.04618587980769232,0.6261538461538462,0.5602692307692307,0.5319230769230768,0.2826038461538462,0.2314192307692307,0.19662307692307684,20,52,0.5156093858433648,1.006153846153846,72.11111111111111,72,116
58,58.0,0.37329166666666663,0.33841666666666664,0.3479583333333333,0.5252745098039215,0.36221568627450973,0.3793725490196078,0.025383373263888894,0.02209182638888889,0.03484895659722222,0.03280886582083814,0.047634326028450594,0.04564325336409073,0.6335686274509805,0.5464705882352942,0.5194901960784314,0.2602769607843139,0.2080539215686275,0.17153186274509807,24,51,0.49745861199714625,0.8984313725490192,68.84,75,122
59,59.0,0.35359090909090907,0.3345,0.3260454545454545,0.5226999999999999,0.37420000000000003,0.38204,0.022672696280991743,0.023744068181818182,0.03174358884297521,0.03371221,0.0463252,0.0452389984,0.62166,0.5455800000000001,0.50732,0.2680690909090909,0.21108000000000005,0.18127454545454547,22,50,0.4925202528782966,0.9103999999999998,67.33333333333333,72,123
60,60.0,0.3467142857142857,0.33980952380952384,0.32166666666666666,0.5183921568627451,0.37860784313725493,0.37613725490196076,0.02271201360544218,0.024254535147392293,0.03283336507936508,0.03397906189926951,0.046388316801230296,0.04609407920030758,0.6187647058823529,0.5492352941176472,0.4993137254901961,0.2720504201680672,0.20942577030812332,0.17764705882352944,21,51,0.4733255909580134,0.9762745098039213,68.66666666666667,72,118
61,61.0,0.35531578947368425,0.32299999999999995,0.3186842105263158,0.51936,0.37546,0.3697,0.024030216066481994,0.023833157894736844,0.03598295290858725,0.0346108704,0.046810728399999994,0.044902609999999996,0.61816,0.5425,0.4909800000000001,0.2628442105263158,0.21950000000000003,0.1722957894736843,19,50,0.4760684110479411,1.0287999999999997,67.97101449275362,69,114
62,62.0,0.3425294117647059,0.3396470588235294,0.2866470588235294,0.5258367346938776,0.38010204081632654,0.3702653061224489,0.028630131487889277,0.024232110726643597,0.0339605813148789,0.033219810079133695,0.04668862224073304,0.04580301124531445,0.6245510204081632,0.5366938775510204,0.49226530612244895,0.2820216086434573,0.19704681872749097,0.20561824729891953,17,49,0.5234471670120676,1.0963265306122445,68.07575757575758,66,112
63,63.0,0.3204,0.3290666666666666,0.28113333333333335,0.5163125000000001,0.38325000000000004,0.37541666666666673,0.025690240000000007,0.02256699555555556,0.03177691555555555,0.029467048177083333,0.04717572916666666,0.04545695138888889,0.6351458333333333,0.5420416666666666,0.4932708333333333,0.3147458333333333,0.21297500000000003,0.21213749999999998,15,48,0.5435283066905687,1.0912499999999996,69.01587301587301,63,116
64,64.0,0.3204,0.3290666666666666,0.28113333333333335,0.5163125000000001,0.38325000000000004,0.37541666666666673,0.025690240000000007,0.02256699555555556,0.03177691555555555,0.029467048177083333,0.04717572916666666,0.04545695138888889,0.6351458333333333,0.5420416666666666,0.4932708333333333,0.3147458333333333,0.21297500000000003,0.21213749999999998,15,48,0.4990807704757119,1.1129166666666663,70.01587301587301,63,119
65,65.0,0.3120714285714286,0.3087142857142857,0.262,0.515530612244898,0.3854285714285714,0.3798367346938776,0.0264847806122449,0.017965632653061225,0.028555428571428572,0.028895024573094546,0.04644077551020407,0.04546703456892961,0.6361428571428571,0.547734693877551,0.49916326530612243,0.3240714285714285,0.2390204081632653,0.23716326530612242,14,49,0.4830126501785635,1.0940816326530607,72.07936507936508,63,124
66,66.0,0.3120714285714286,0.3087142857142857,0.262,0.515530612244898,0.3854285714285714,0.3798367346938776,0.0264847806122449,0.017965632653061225,0.028555428571428572,0.028895024573094546,0.04644077551020407,0.04546703456892961,0.6361428571428571,0.547734693877551,0.49916326530612243,0.3240714285714285,0.2390204081632653,0.23716326530612242,14,49,0.5149074184033297,1.1169387755102036,73.07936507936508,63,122
67,67.0,0.26983333333333337,0.34325,0.22408333333333333,0.52025,0.38445833333333335,0.3836875,0.018392138888888895,0.012168854166666668,0.02318757638888889,0.028405645833333337,0.04736216493055556,0.04568767317708333,0.6363958333333334,0.5440833333333334,0.4968333333333333,0.3665625,0.20083333333333336,0.27274999999999994,12,48,0.5551376206664297,1.1362499999999995,73.75,60,123
68,68.0,0.28261538461538466,0.3376923076923077,0.23600000000000002,0.521061224489796,0.38640816326530614,0.38544897959183677,0.018937928994082844,0.011603443786982252,0.023108,0.027857526863806752,0.04657807830070804,0.044904206580591424,0.6379591836734695,0.5533877551020409,0.4933061224489796,0.35534379905808483,0.21569544740973318,0.25730612244897955,13,49,0.5268871777302923,1.1230612244897955,74.53225806451613,62,126
