Step,Time,Mean_Male_Trait_1,Mean_Male_Trait_2,Mean_Male_Trait_3,Mean_Female_Trait_1,Mean_Female_Trait_2,Mean_Female_Trait_3,Var_Male_Trait_1,Var_Male_Trait_2,Var_Male_Trait_3,Var_Female_Trait_1,Var_Female_Trait_2,Var_Female_Trait_3,Mean_Female_Pref_1,Mean_Female_Pref_2,Mean_Female_Pref_3,Trait_Pref_Gap_1,Trait_Pref_Gap_2,Trait_Pref_Gap_3,Male_Count,Female_Count,Mean_Male_Energy,Mean_Female_Energy,Avg_Age,Population_Count,Total_Food
0,0.0,0.47012,0.52704,0.37304000000000004,0.50824,0.48463999999999996,0.5890000000000001,0.0775114656,0.07941923840000001,0.05728331840000001,0.0868132224,0.0833760704,0.08476584000000001,0.46884,0.48288,0.5025200000000001,0.0012800000000000034,0.04415999999999998,0.12948000000000004,25,25,0.85,0.85,52.66,50,30
1,1.0,0.47012,0.52704,0.37304000000000004,0.50824,0.48463999999999996,0.5890000000000001,0.0775114656,0.07941923840000001,0.05728331840000001,0.0868132224,0.0833760704,0.08476584000000001,0.46884,0.48288,0.5025200000000001,0.0012800000000000034,0.04415999999999998,0.12948000000000004,25,25,0.8234034713893134,0.93,53.66,50,30
2,2.0,0.4630769230769231,0.5221923076923076,0.39092307692307693,0.50824,0.48463999999999996,0.5890000000000001,0.07577037869822485,0.07695215532544378,0.06307522485207101,0.0868132224,0.0833760704,0.08476584000000001,0.46884,0.48288,0.5025200000000001,0.005763076923076871,0.039312307692307646,0.11159692307692315,26,25,0.7546220603640642,0.9819999999999999,54.80392156862745,51,32
3,3.0,0.47166666666666673,0.5358518518518518,0.38659259259259254,0.50824,0.48463999999999996,0.5890000000000001,0.07488244444444445,0.07895323731138545,0.06122668587105624,0.0868132224,0.0833760704,0.08476584000000001,0.46884,0.48288,0.5025200000000001,0.002826666666666755,0.052971851851851826,0.11592740740740753,27,25,0.6689754093590167,1.094,56.57692307692308,52,32
4,4.0,0.463,0.5350344827586206,0.40062068965517245,0.5018400000000001,0.46004,0.57744,0.07117351724137931,0.07498727467300834,0.061538373365041615,0.08480413440000001,0.0752009984,0.08619280639999999,0.47572000000000003,0.5080800000000001,0.50044,0.012720000000000009,0.026954482758620557,0.09981931034482755,29,25,0.6016307746661489,1.0412000000000001,55.370370370370374,54,37
5,5.0,0.463,0.5350344827586206,0.40062068965517245,0.4944074074074074,0.47481481481481475,0.5765555555555556,0.07117351724137931,0.07498727467300834,0.061538373365041615,0.07988846364883402,0.07288815089163238,0.08154061728395062,0.4514814814814815,0.5225555555555557,0.5234074074074074,0.011518518518518539,0.012478927203064982,0.12278671775223499,29,27,0.5382261322335524,1.0492592592592591,55.589285714285715,56,38
6,6.0,0.463,0.5350344827586206,0.40062068965517245,0.4944074074074074,0.47481481481481475,0.5765555555555556,0.07117351724137931,0.07498727467300834,0.061538373365041615,0.07988846364883402,0.07288815089163238,0.08154061728395062,0.4514814814814815,0.5225555555555557,0.5234074074074074,0.011518518518518539,0.012478927203064982,0.12278671775223499,29,27,0.5368904553181975,1.1048148148148147,56.589285714285715,56,36
7,7.0,0.47330000000000005,0.5343,0.4048333333333333,0.4944074074074074,0.47481481481481475,0.5765555555555556,0.07187767666666667,0.07250334333333332,0.0600017388888889,0.07988846364883402,0.07288815089163238,0.08154061728395062,0.4514814814814815,0.5225555555555557,0.5234074074074074,0.02181851851851857,0.011744444444444335,0.11857407407407411,30,27,0.5077029524560811,1.0588888888888888,58.01754385964912,57,41
8,8.0,0.4643000000000001,0.5292333333333333,0.4246666666666667,0.5017142857142857,0.47978571428571426,0.5706071428571429,0.07183807666666667,0.06991697888888888,0.05773082222222222,0.07847684693877553,0.07095216836734694,0.0795838099489796,0.45828571428571424,0.5243928571428572,0.5087857142857143,0.006014285714285861,0.004840476190476117,0.0841190476190476,30,28,0.5078706222051873,1.0357142857142856,58.36206896551724,58,42
9,9.0,0.4571428571428572,0.5086785714285714,0.4282142857142857,0.5017142857142857,0.47978571428571426,0.5706071428571429,0.07571483673469388,0.06721328954081632,0.056687382653061225,0.07847684693877553,0.07095216836734694,0.0795838099489796,0.45828571428571424,0.5243928571428572,0.5087857142857143,0.0011428571428570566,0.01571428571428579,0.08057142857142857,28,28,0.4911384357690768,1.0514285714285712,58.767857142857146,56,45
